Time	MABP [mmHg]	CBFV-L [cm/s]	CBFV-R [cm/s]	etCO2 [kPa]	MN					
185.5000	80.2774	66.3419	70.9553	4.6874	1.0000
185.6000	80.3405	66.2025	70.7937	4.6847	1.0000
185.7000	80.4035	66.0631	70.6321	4.6820	1.0000
185.8000	80.4665	65.9236	70.4706	4.6792	1.0000
185.9000	80.5296	65.7842	70.3090	4.6765	1.0000
186.0000	80.5926	65.6448	70.1474	4.6738	1.0000
186.1000	80.6557	65.5054	69.9858	4.6711	1.0000
186.2000	80.7187	65.3659	69.8242	4.6683	1.0000
186.3000	80.7628	65.2239	69.6723	4.6656	1.0000
186.4000	80.5889	65.0515	69.6323	4.6629	1.0000
186.5000	80.4150	64.8791	69.5922	4.6601	1.0000
186.6000	80.2410	64.7067	69.5521	4.6574	1.0000
186.7000	80.0671	64.5343	69.5120	4.6547	1.0000
186.8000	79.8932	64.3619	69.4719	4.6520	1.0000
186.9000	79.7193	64.1895	69.4319	4.6492	1.0000
187.0000	79.5454	64.0171	69.3918	4.6465	1.0000
187.1000	79.4173	63.8993	69.4036	4.6438	1.0000
187.2000	79.6257	64.1819	69.7958	4.6410	1.0000
187.3000	79.8340	64.4645	70.1879	4.6383	1.0000
187.4000	80.0423	64.7471	70.5801	4.6356	1.0000
187.5000	80.2507	65.0297	70.9723	4.6329	1.0000
187.6000	80.4590	65.3123	71.3645	4.6301	1.0000
187.7000	80.6673	65.5949	71.7567	4.6274	1.0000
187.8000	80.8757	65.8775	72.1489	4.6247	1.0000
187.9000	81.1793	66.1650	72.4920	4.6219	1.0000
188.0000	81.5861	66.4577	72.7820	4.6192	1.0000
188.1000	81.9929	66.7505	73.0719	4.6165	1.0000
188.2000	82.3997	67.0433	73.3618	4.6157	1.0000
188.3000	82.8065	67.3361	73.6518	4.6156	1.0000
188.4000	83.2133	67.6289	73.9417	4.6155	1.0000
188.5000	83.6201	67.9217	74.2316	4.6154	1.0000
188.6000	84.0269	68.2145	74.5216	4.6153	1.0000
188.7000	84.3876	68.4668	74.7556	4.6152	1.0000
188.8000	84.0253	68.0843	74.1140	4.6150	1.0000
188.9000	83.6629	67.7019	73.4724	4.6149	1.0000
189.0000	83.3005	67.3195	72.8309	4.6148	1.0000
189.1000	82.9382	66.9370	72.1893	4.6147	1.0000
189.2000	82.5758	66.5546	71.5477	4.6146	1.0000
189.3000	82.2135	66.1722	70.9061	4.6145	1.0000
189.4000	81.8511	65.7898	70.2645	4.6143	1.0000
189.5000	81.4887	65.4073	69.6229	4.6142	1.0000
189.6000	81.1264	65.0249	68.9814	4.6141	1.0000
189.7000	80.7640	64.6425	68.3398	4.6140	1.0000
189.8000	80.4390	64.2810	67.7386	4.6139	1.0000
189.9000	80.5428	64.1601	67.6021	4.6137	1.0000
190.0000	80.6466	64.0392	67.4656	4.6136	1.0000
190.1000	80.7504	63.9183	67.3290	4.6135	1.0000
190.2000	80.8542	63.7974	67.1925	4.6134	1.0000
190.3000	80.9581	63.6765	67.0560	4.6133	1.0000
190.4000	81.0619	63.5556	66.9195	4.6132	1.0000
190.5000	81.1657	63.4347	66.7829	4.6130	1.0000
190.6000	81.2583	63.3662	66.6942	4.6129	1.0000
190.7000	81.2683	63.6812	66.9557	4.6128	1.0000
190.8000	81.2783	63.9963	67.2171	4.6127	1.0000
190.9000	81.2883	64.3114	67.4786	4.6126	1.0000
191.0000	81.2984	64.6265	67.7401	4.6125	1.0000
191.1000	81.3084	64.9416	68.0016	4.6123	1.0000
191.2000	81.3184	65.2566	68.2630	4.6122	1.0000
191.3000	81.3284	65.5717	68.5245	4.6121	1.0000
191.4000	81.7602	66.3094	69.1158	4.6120	1.0000
191.5000	82.3110	67.1662	69.8001	4.6119	1.0000
191.6000	82.8618	68.0231	70.4845	4.6117	1.0000
191.7000	83.4126	68.8799	71.1688	4.6116	1.0000
191.8000	83.9634	69.7368	71.8531	4.6115	1.0000
191.9000	84.5142	70.5937	72.5374	4.6131	1.0000
192.0000	85.0649	71.4505	73.2217	4.6172	1.0000
192.1000	85.3755	71.9386	73.6149	4.6213	1.0000
192.2000	85.1756	71.6429	73.3894	4.6254	1.0000
192.3000	84.9757	71.3473	73.1638	4.6295	1.0000
192.4000	84.7758	71.0517	72.9383	4.6336	1.0000
192.5000	84.5759	70.7560	72.7127	4.6377	1.0000
192.6000	84.3760	70.4604	72.4872	4.6418	1.0000
192.7000	84.1761	70.1647	72.2616	4.6459	1.0000
192.8000	83.9762	69.8691	72.0361	4.6500	1.0000
192.9000	83.7763	69.5735	71.8106	4.6540	1.0000
193.0000	83.5763	69.2778	71.5850	4.6581	1.0000
193.1000	83.3764	68.9822	71.3595	4.6622	1.0000
193.2000	83.3573	68.7111	71.2036	4.6663	1.0000
193.3000	83.5188	68.4644	71.1175	4.6704	1.0000
193.4000	83.6804	68.2178	71.0314	4.6745	1.0000
193.5000	83.8420	67.9711	70.9454	4.6786	1.0000
193.6000	84.0035	67.7245	70.8593	4.6827	1.0000
193.7000	84.1651	67.4778	70.7732	4.6868	1.0000
193.8000	84.3266	67.2312	70.6871	4.6909	1.0000
193.9000	84.4882	66.9845	70.6010	4.6950	1.0000
194.0000	84.6498	66.7379	70.5149	4.6991	1.0000
194.1000	84.8113	66.4912	70.4288	4.7032	1.0000
194.2000	84.6864	66.5737	70.6272	4.7073	1.0000
194.3000	84.5496	66.6699	70.8375	4.7114	1.0000
194.4000	84.4127	66.7661	71.0478	4.7155	1.0000
194.5000	84.2759	66.8623	71.2581	4.7196	1.0000
194.6000	84.1391	66.9585	71.4684	4.7237	1.0000
194.7000	84.0022	67.0547	71.6787	4.7278	1.0000
194.8000	83.8654	67.1509	71.8890	4.7319	1.0000
194.9000	83.7347	67.2507	72.1047	4.7360	1.0000
195.0000	83.9075	67.5278	72.5853	4.7401	1.0000
195.1000	84.0802	67.8050	73.0659	4.7442	1.0000
195.2000	84.2529	68.0822	73.5465	4.7483	1.0000
195.3000	84.4256	68.3593	74.0272	4.7524	1.0000
195.4000	84.5983	68.6365	74.5078	4.7565	1.0000
195.5000	84.7710	68.9136	74.9884	4.7606	1.0000
195.6000	84.9438	69.1908	75.4691	4.7647	1.0000
195.7000	85.1045	69.3904	75.8018	4.7688	1.0000
195.8000	85.2398	69.4251	75.8203	4.7729	1.0000
195.9000	85.3752	69.4598	75.8389	4.7770	1.0000
196.0000	85.5105	69.4945	75.8574	4.7811	1.0000
196.1000	85.6458	69.5293	75.8760	4.7773	1.0000
196.2000	85.7811	69.5640	75.8945	4.7736	1.0000
196.3000	85.9164	69.5987	75.9130	4.7699	1.0000
196.4000	86.0518	69.6334	75.9316	4.7661	1.0000
196.5000	86.1871	69.6682	75.9501	4.7624	1.0000
196.6000	86.2974	69.6646	75.9360	4.7587	1.0000
196.7000	86.1828	69.3162	75.6281	4.7549	1.0000
196.8000	86.0681	68.9679	75.3203	4.7512	1.0000
196.9000	85.9535	68.6195	75.0124	4.7475	1.0000
197.0000	85.8389	68.2711	74.7045	4.7437	1.0000
197.1000	85.7243	67.9228	74.3967	4.7400	1.0000
197.2000	85.6096	67.5744	74.0888	4.7363	1.0000
197.3000	85.4950	67.2261	73.7809	4.7325	1.0000
197.4000	85.3804	66.8777	73.4730	4.7288	1.0000
197.5000	85.2657	66.5293	73.1652	4.7251	1.0000
197.6000	85.1511	66.1810	72.8573	4.7213	1.0000
197.7000	85.2930	66.1087	72.9323	4.7176	1.0000
197.8000	85.4911	66.0970	73.0913	4.7139	1.0000
197.9000	85.6893	66.0852	73.2503	4.7101	1.0000
198.0000	85.8875	66.0735	73.4094	4.7064	1.0000
198.1000	86.0857	66.0618	73.5684	4.7027	1.0000
198.2000	86.2838	66.0501	73.7274	4.6989	1.0000
198.3000	86.4820	66.0384	73.8864	4.6952	1.0000
198.4000	86.6802	66.0267	74.0455	4.6915	1.0000
198.5000	86.6486	65.9188	73.9652	4.6878	1.0000
198.6000	86.2421	65.6542	73.4946	4.6840	1.0000
198.7000	85.8356	65.3896	73.0239	4.6803	1.0000
198.8000	85.4290	65.1249	72.5533	4.6766	1.0000
198.9000	85.0225	64.8603	72.0826	4.6728	1.0000
199.0000	84.6160	64.5957	71.6120	4.6691	1.0000
199.1000	84.2095	64.3310	71.1413	4.6654	1.0000
199.2000	83.8030	64.0664	70.6707	4.6616	1.0000
199.3000	83.6018	63.9293	70.4283	4.6579	1.0000
199.4000	83.9851	64.1554	70.8357	4.6542	1.0000
199.5000	84.3684	64.3814	71.2431	4.6504	1.0000
199.6000	84.7517	64.6075	71.6505	4.6467	1.0000
199.7000	85.1349	64.8335	72.0579	4.6430	1.0000
199.8000	85.5182	65.0596	72.4654	4.6392	1.0000
199.9000	85.9015	65.2856	72.8728	4.6355	1.0000
200.0000	86.2848	65.5117	73.2802	4.6320	1.0000
200.1000	86.5793	65.7212	73.6152	4.6290	1.0000
200.2000	86.4078	65.8443	73.5702	4.6260	1.0000
200.3000	86.2363	65.9673	73.5253	4.6230	1.0000
200.4000	86.0648	66.0903	73.4803	4.6200	1.0000
200.5000	85.8933	66.2134	73.4353	4.6170	1.0000
200.6000	85.7217	66.3364	73.3903	4.6140	1.0000
200.7000	85.5502	66.4595	73.3454	4.6110	1.0000
200.8000	85.3787	66.5825	73.3004	4.6081	1.0000
200.9000	85.2072	66.7056	73.2554	4.6051	1.0000
201.0000	85.0357	66.8286	73.2104	4.6021	1.0000
201.1000	84.8517	66.9117	73.1409	4.5991	1.0000
201.2000	84.5238	66.5348	72.7882	4.5961	1.0000
201.3000	84.1958	66.1580	72.4355	4.5931	1.0000
201.4000	83.8679	65.7811	72.0829	4.5901	1.0000
201.5000	83.5400	65.4043	71.7302	4.5871	1.0000
201.6000	83.2120	65.0274	71.3776	4.5841	1.0000
201.7000	82.8841	64.6506	71.0249	4.5811	1.0000
201.8000	82.5562	64.2737	70.6723	4.5781	1.0000
201.9000	82.2282	63.8969	70.3196	4.5751	1.0000
202.0000	81.9003	63.5200	69.9670	4.5721	1.0000
202.1000	81.5724	63.1432	69.6143	4.5691	1.0000
202.2000	81.2393	62.8387	69.3103	4.5661	1.0000
202.3000	80.8996	62.6263	69.0681	4.5631	1.0000
202.4000	80.5599	62.4139	68.8260	4.5601	1.0000
202.5000	80.2202	62.2015	68.5838	4.5572	1.0000
202.6000	79.8805	61.9892	68.3417	4.5542	1.0000
202.7000	79.5408	61.7768	68.0995	4.5512	1.0000
202.8000	79.2011	61.5644	67.8574	4.5482	1.0000
202.9000	78.8614	61.3520	67.6152	4.5452	1.0000
203.0000	78.6550	61.3101	67.5730	4.5422	1.0000
203.1000	79.1485	62.1632	68.5804	4.5392	1.0000
203.2000	79.6420	63.0163	69.5877	4.5362	1.0000
203.3000	80.1355	63.8694	70.5951	4.5332	1.0000
203.4000	80.6289	64.7225	71.6024	4.5302	1.0000
203.5000	81.1224	65.5756	72.6098	4.5272	1.0000
203.6000	81.6159	66.4287	73.6172	4.5242	1.0000
203.7000	82.1094	67.2817	74.6245	4.5237	1.0000
203.8000	82.4893	67.9146	75.3771	4.5283	1.0000
203.9000	82.6488	68.1200	75.6352	4.5329	1.0000
204.0000	82.8083	68.3255	75.8933	4.5375	1.0000
204.1000	82.9678	68.5309	76.1514	4.5422	1.0000
204.2000	83.1273	68.7363	76.4094	4.5468	1.0000
204.3000	83.2868	68.9417	76.6675	4.5514	1.0000
204.4000	83.4463	69.1471	76.9256	4.5561	1.0000
204.5000	83.6058	69.3526	77.1837	4.5607	1.0000
204.6000	83.7653	69.5580	77.4418	4.5653	1.0000
204.7000	83.7239	69.3932	77.3797	4.5699	1.0000
204.8000	83.4971	68.8867	77.0222	4.5746	1.0000
204.9000	83.2703	68.3801	76.6646	4.5792	1.0000
205.0000	83.0434	67.8736	76.3071	4.5838	1.0000
205.1000	82.8166	67.3671	75.9495	4.5885	1.0000
205.2000	82.5897	66.8606	75.5920	4.5931	1.0000
205.3000	82.3629	66.3540	75.2344	4.5977	1.0000
205.4000	82.1360	65.8475	74.8769	4.6023	1.0000
205.5000	81.9092	65.3410	74.5193	4.6070	1.0000
205.6000	81.6824	64.8344	74.1618	4.6116	1.0000
205.7000	81.5249	64.4056	73.8050	4.6162	1.0000
205.8000	81.6132	64.2522	73.4508	4.6209	1.0000
205.9000	81.7015	64.0989	73.0967	4.6255	1.0000
206.0000	81.7899	63.9455	72.7425	4.6301	1.0000
206.1000	81.8782	63.7921	72.3884	4.6347	1.0000
206.2000	81.9666	63.6387	72.0342	4.6394	1.0000
206.3000	82.0549	63.4854	71.6800	4.6440	1.0000
206.4000	82.1432	63.3320	71.3259	4.6486	1.0000
206.5000	82.2316	63.1786	70.9717	4.6533	1.0000
206.6000	82.0914	62.9930	70.7743	4.6579	1.0000
206.7000	81.8436	62.7921	70.6507	4.6625	1.0000
206.8000	81.5958	62.5913	70.5270	4.6671	1.0000
206.9000	81.3480	62.3905	70.4033	4.6718	1.0000
207.0000	81.1003	62.1896	70.2797	4.6764	1.0000
207.1000	80.8525	61.9888	70.1560	4.6810	1.0000
207.2000	80.6047	61.7880	70.0324	4.6857	1.0000
207.3000	80.3570	61.5871	69.9087	4.6903	1.0000
207.4000	80.7853	62.1280	70.6251	4.6949	1.0000
207.5000	81.2725	62.7333	71.4145	4.6995	1.0000
207.6000	81.7597	63.3386	72.2040	4.7042	1.0000
207.7000	82.2468	63.9439	72.9934	4.7088	1.0000
207.8000	82.7340	64.5492	73.7828	4.7134	1.0000
207.9000	83.2212	65.1545	74.5723	4.7181	1.0000
208.0000	83.7083	65.7599	75.3617	4.7227	1.0000
208.1000	84.0972	66.2534	75.9952	4.7273	1.0000
208.2000	83.8821	66.0602	75.6708	4.7281	1.0000
208.3000	83.6670	65.8670	75.3464	4.7283	1.0000
208.4000	83.4520	65.6738	75.0220	4.7285	1.0000
208.5000	83.2369	65.4806	74.6976	4.7288	1.0000
208.6000	83.0218	65.2874	74.3732	4.7290	1.0000
208.7000	82.8067	65.0942	74.0487	4.7292	1.0000
208.8000	82.5916	64.9010	73.7243	4.7295	1.0000
208.9000	82.3766	64.7078	73.3999	4.7297	1.0000
209.0000	82.1615	64.5146	73.0755	4.7299	1.0000
209.1000	81.9464	64.3214	72.7511	4.7302	1.0000
209.2000	81.7788	64.1034	72.4232	4.7304	1.0000
209.3000	81.6886	63.8451	72.0895	4.7306	1.0000
209.4000	81.5983	63.5869	71.7558	4.7309	1.0000
209.5000	81.5081	63.3286	71.4221	4.7311	1.0000
209.6000	81.4179	63.0703	71.0884	4.7313	1.0000
209.7000	81.3277	62.8120	70.7547	4.7316	1.0000
209.8000	81.2375	62.5537	70.4210	4.7318	1.0000
209.9000	81.1473	62.2954	70.0873	4.7320	1.0000
210.0000	81.0571	62.0371	69.7536	4.7323	1.0000
210.1000	80.9668	61.7789	69.4198	4.7325	1.0000
210.2000	80.8766	61.5206	69.0861	4.7327	1.0000
210.3000	80.8194	61.8513	69.3077	4.7329	1.0000
210.4000	80.7622	62.1821	69.5292	4.7332	1.0000
210.5000	80.7049	62.5128	69.7508	4.7334	1.0000
210.6000	80.6477	62.8436	69.9723	4.7336	1.0000
210.7000	80.5905	63.1743	70.1939	4.7339	1.0000
210.8000	80.5332	63.5051	70.4154	4.7341	1.0000
210.9000	80.4760	63.8358	70.6370	4.7343	1.0000
211.0000	80.4187	64.1666	70.8585	4.7346	1.0000
211.1000	80.2958	64.2623	71.1115	4.7348	1.0000
211.2000	80.1672	64.3376	71.3672	4.7350	1.0000
211.3000	80.0385	64.4129	71.6229	4.7353	1.0000
211.4000	79.9099	64.4882	71.8785	4.7355	1.0000
211.5000	79.7813	64.5635	72.1342	4.7357	1.0000
211.6000	79.6526	64.6388	72.3899	4.7360	1.0000
211.7000	79.5240	64.7141	72.6456	4.7362	1.0000
211.8000	79.6314	64.9679	73.0531	4.7364	1.0000
211.9000	80.0394	65.4487	73.6538	4.7367	1.0000
212.0000	80.4473	65.9295	74.2544	4.7369	1.0000
212.1000	80.8552	66.4104	74.8551	4.7371	1.0000
212.2000	81.2631	66.8912	75.4558	4.7374	1.0000
212.3000	81.6710	67.3721	76.0565	4.7376	1.0000
212.4000	82.0790	67.8529	76.6572	4.7378	1.0000
212.5000	82.4869	68.3338	77.2578	4.7381	1.0000
212.6000	82.3069	68.2965	77.0631	4.7384	1.0000
212.7000	82.0895	68.2261	76.8175	4.7387	1.0000
212.8000	81.8720	68.1558	76.5720	4.7390	1.0000
212.9000	81.6546	68.0854	76.3265	4.7393	1.0000
213.0000	81.4371	68.0150	76.0809	4.7396	1.0000
213.1000	81.2197	67.9446	75.8354	4.7399	1.0000
213.2000	81.0022	67.8743	75.5899	4.7402	1.0000
213.3000	80.7847	67.8039	75.3443	4.7405	1.0000
213.4000	80.5673	67.7335	75.0988	4.7408	1.0000
213.5000	80.3498	67.6632	74.8532	4.7411	1.0000
213.6000	80.1652	67.6098	74.6556	4.7414	1.0000
213.7000	80.1531	67.6456	74.7092	4.7418	1.0000
213.8000	80.1410	67.6814	74.7628	4.7421	1.0000
213.9000	80.1290	67.7172	74.8164	4.7424	1.0000
214.0000	80.1169	67.7530	74.8700	4.7427	1.0000
214.1000	80.1048	67.7888	74.9236	4.7430	1.0000
214.2000	80.0927	67.8246	74.9772	4.7433	1.0000
214.3000	80.0806	67.8604	75.0308	4.7436	1.0000
214.4000	80.0685	67.8961	75.0845	4.7439	1.0000
214.5000	80.0564	67.9319	75.1381	4.7442	1.0000
214.6000	80.0520	68.0034	75.2102	4.7445	1.0000
214.7000	80.0947	68.2940	75.3965	4.7448	1.0000
214.8000	80.1373	68.5846	75.5827	4.7451	1.0000
214.9000	80.1799	68.8753	75.7689	4.7455	1.0000
215.0000	80.2226	69.1659	75.9551	4.7458	1.0000
215.1000	80.2652	69.4565	76.1413	4.7461	1.0000
215.2000	80.3078	69.7471	76.3275	4.7464	1.0000
215.3000	80.3505	70.0377	76.5138	4.7467	1.0000
215.4000	80.3931	70.3283	76.7000	4.7470	1.0000
215.5000	80.2120	70.2527	76.7183	4.7473	1.0000
215.6000	79.9678	70.0737	76.6892	4.7476	1.0000
215.7000	79.7236	69.8948	76.6601	4.7479	1.0000
215.8000	79.4794	69.7158	76.6310	4.7482	1.0000
215.9000	79.2352	69.5368	76.6019	4.7485	1.0000
216.0000	78.9910	69.3579	76.5728	4.7489	1.0000
216.1000	78.7468	69.1789	76.5438	4.7492	1.0000
216.2000	78.7841	69.3032	76.7913	4.7495	1.0000
216.3000	79.3681	70.0162	77.5757	4.7498	1.0000
216.4000	79.9522	70.7291	78.3602	4.7501	1.0000
216.5000	80.5362	71.4421	79.1446	4.7504	1.0000
216.6000	81.1202	72.1551	79.9291	4.7507	1.0000
216.7000	81.7042	72.8680	80.7136	4.7514	1.0000
216.8000	82.2882	73.5810	81.4980	4.7524	1.0000
216.9000	82.8668	74.2857	82.2626	4.7533	1.0000
217.0000	83.3842	74.8956	82.7988	4.7542	1.0000
217.1000	83.9016	75.5055	83.3350	4.7551	1.0000
217.2000	84.4189	76.1153	83.8712	4.7561	1.0000
217.3000	84.9363	76.7252	84.4074	4.7570	1.0000
217.4000	85.4536	77.3351	84.9436	4.7579	1.0000
217.5000	85.9710	77.9450	85.4798	4.7588	1.0000
217.6000	86.4883	78.5548	86.0160	4.7598	1.0000
217.7000	86.7031	78.7701	86.1320	4.7607	1.0000
217.8000	86.2747	78.1466	85.3548	4.7616	1.0000
217.9000	85.8463	77.5232	84.5776	4.7625	1.0000
218.0000	85.4179	76.8998	83.8004	4.7635	1.0000
218.1000	84.9895	76.2764	83.0231	4.7644	1.0000
218.2000	84.5612	75.6530	82.2459	4.7653	1.0000
218.3000	84.1328	75.0296	81.4687	4.7662	1.0000
218.4000	83.7044	74.4062	80.6915	4.7672	1.0000
218.5000	83.2760	73.7828	79.9143	4.7681	1.0000
218.6000	82.8476	73.1594	79.1371	4.7690	1.0000
218.7000	82.4193	72.5360	78.3599	4.7699	1.0000
218.8000	82.0386	71.9327	77.6187	4.7709	1.0000
218.9000	82.0079	71.4769	77.1408	4.7718	1.0000
219.0000	81.9771	71.0210	76.6630	4.7727	1.0000
219.1000	81.9464	70.5651	76.1852	4.7736	1.0000
219.2000	81.9157	70.1092	75.7074	4.7746	1.0000
219.3000	81.8849	69.6533	75.2296	4.7755	1.0000
219.4000	81.8542	69.1974	74.7518	4.7764	1.0000
219.5000	81.8235	68.7416	74.2740	4.7773	1.0000
219.6000	81.7927	68.2857	73.7962	4.7783	1.0000
219.7000	81.7620	67.8298	73.3184	4.7792	1.0000
219.8000	81.6561	67.4399	72.9921	4.7801	1.0000
219.9000	81.3903	67.1903	72.9879	4.7810	1.0000
220.0000	81.1244	66.9408	72.9837	4.7820	1.0000
220.1000	80.8586	66.6912	72.9795	4.7829	1.0000
220.2000	80.5928	66.4416	72.9754	4.7838	1.0000
220.3000	80.3270	66.1920	72.9712	4.7847	1.0000
220.4000	80.0612	65.9425	72.9670	4.7857	1.0000
220.5000	79.7954	65.6929	72.9628	4.7866	1.0000
220.6000	79.6606	65.5813	73.0256	4.7875	1.0000
220.7000	79.9904	65.9590	73.3259	4.7884	1.0000
220.8000	80.3201	66.3366	73.6263	4.7894	1.0000
220.9000	80.6498	66.7143	73.9266	4.7903	1.0000
221.0000	80.9795	67.0920	74.2269	4.7912	1.0000
221.1000	81.3092	67.4697	74.5273	4.7921	1.0000
221.2000	81.6389	67.8473	74.8276	4.7931	1.0000
221.3000	81.9686	68.2250	75.1279	4.7940	1.0000
221.4000	82.2765	68.5662	75.4335	4.7949	1.0000
221.5000	82.5659	68.8762	75.7435	4.7958	1.0000
221.6000	82.8552	69.1862	76.0536	4.7965	1.0000
221.7000	83.1446	69.4963	76.3636	4.7973	1.0000
221.8000	83.4339	69.8063	76.6736	4.7980	1.0000
221.9000	83.7233	70.1163	76.9837	4.7987	1.0000
222.0000	84.0126	70.4264	77.2937	4.7995	1.0000
222.1000	84.3020	70.7364	77.6038	4.8002	1.0000
222.2000	84.5471	70.9336	77.7606	4.8010	1.0000
222.3000	84.7444	71.0086	77.7513	4.8017	1.0000
222.4000	84.9417	71.0836	77.7421	4.8025	1.0000
222.5000	85.1390	71.1586	77.7329	4.8032	1.0000
222.6000	85.3363	71.2336	77.7237	4.8040	1.0000
222.7000	85.5335	71.3086	77.7145	4.8047	1.0000
222.8000	85.7308	71.3836	77.7052	4.8055	1.0000
222.9000	85.9281	71.4586	77.6960	4.8062	1.0000
223.0000	86.1254	71.5336	77.6868	4.8069	1.0000
223.1000	86.1298	71.3249	77.3246	4.8077	1.0000
223.2000	86.0348	70.9701	76.7807	4.8084	1.0000
223.3000	85.9398	70.6152	76.2367	4.8092	1.0000
223.4000	85.8448	70.2604	75.6928	4.8099	1.0000
223.5000	85.7498	69.9056	75.1488	4.8107	1.0000
223.6000	85.6548	69.5507	74.6048	4.8114	1.0000
223.7000	85.5598	69.1959	74.0609	4.8122	1.0000
223.8000	85.4648	68.8410	73.5169	4.8129	1.0000
223.9000	85.3699	68.4862	72.9730	4.8137	1.0000
224.0000	85.2749	68.1313	72.4290	4.8144	1.0000
224.1000	85.3129	67.9492	72.2451	4.8151	1.0000
224.2000	85.3509	67.7670	72.0611	4.8159	1.0000
224.3000	85.3888	67.5848	71.8772	4.8166	1.0000
224.4000	85.4268	67.4027	71.6932	4.8174	1.0000
224.5000	85.4648	67.2205	71.5093	4.8181	1.0000
224.6000	85.5028	67.0383	71.3253	4.8189	1.0000
224.7000	85.5408	66.8562	71.1414	4.8196	1.0000
224.8000	85.5788	66.6740	70.9575	4.8204	1.0000
224.9000	85.4104	66.4291	70.7192	4.8211	1.0000
225.0000	85.0185	66.1161	70.4221	4.8218	1.0000
225.1000	84.6265	65.8032	70.1250	4.8226	1.0000
225.2000	84.2346	65.4902	69.8279	4.8233	1.0000
225.3000	83.8426	65.1773	69.5308	4.8241	1.0000
225.4000	83.4507	64.8643	69.2337	4.8248	1.0000
225.5000	83.0587	64.5514	68.9366	4.8256	1.0000
225.6000	82.6668	64.2384	68.6395	4.8263	1.0000
225.7000	83.1478	64.8856	69.3297	4.8271	1.0000
225.8000	83.7047	65.6162	70.1058	4.8278	1.0000
225.9000	84.2616	66.3469	70.8819	4.8286	1.0000
226.0000	84.8185	67.0775	71.6580	4.8293	1.0000
226.1000	85.3754	67.8082	72.4340	4.8300	1.0000
226.2000	85.9323	68.5388	73.2101	4.8308	1.0000
226.3000	86.4892	69.2695	73.9862	4.8315	1.0000
226.4000	86.8015	69.8121	74.5747	4.8323	1.0000
226.5000	86.9367	70.2186	75.0273	4.8330	1.0000
226.6000	87.0718	70.6251	75.4800	4.8338	1.0000
226.7000	87.2070	71.0317	75.9326	4.8328	1.0000
226.8000	87.3422	71.4382	76.3853	4.8308	1.0000
226.9000	87.4774	71.8447	76.8379	4.8288	1.0000
227.0000	87.6125	72.2512	77.2906	4.8267	1.0000
227.1000	87.7477	72.6577	77.7432	4.8247	1.0000
227.2000	87.7620	72.8716	77.9666	4.8227	1.0000
227.3000	87.3935	72.4755	77.4638	4.8207	1.0000
227.4000	87.0249	72.0794	76.9611	4.8187	1.0000
227.5000	86.6564	71.6833	76.4583	4.8167	1.0000
227.6000	86.2878	71.2872	75.9555	4.8147	1.0000
227.7000	85.9193	70.8911	75.4528	4.8127	1.0000
227.8000	85.5507	70.4950	74.9500	4.8107	1.0000
227.9000	85.1821	70.0989	74.4472	4.8087	1.0000
228.0000	84.8136	69.7028	73.9445	4.8067	1.0000
228.1000	84.4450	69.3067	73.4417	4.8047	1.0000
228.2000	84.0765	68.9106	72.9389	4.8027	1.0000
228.3000	84.1247	68.7408	72.9487	4.8007	1.0000
228.4000	84.2298	68.6020	73.0284	4.7987	1.0000
228.5000	84.3348	68.4632	73.1081	4.7967	1.0000
228.6000	84.4399	68.3244	73.1878	4.7947	1.0000
228.7000	84.5449	68.1855	73.2675	4.7927	1.0000
228.8000	84.6500	68.0467	73.3472	4.7907	1.0000
228.9000	84.7550	67.9079	73.4269	4.7887	1.0000
229.0000	84.8601	67.7690	73.5066	4.7867	1.0000
229.1000	84.8174	67.5941	73.5028	4.7847	1.0000
229.2000	84.3950	67.3265	73.2844	4.7827	1.0000
229.3000	83.9727	67.0589	73.0661	4.7807	1.0000
229.4000	83.5503	66.7913	72.8477	4.7787	1.0000
229.5000	83.1279	66.5236	72.6293	4.7766	1.0000
229.6000	82.7055	66.2560	72.4109	4.7746	1.0000
229.7000	82.2832	65.9884	72.1925	4.7726	1.0000
229.8000	81.8608	65.7207	71.9742	4.7706	1.0000
229.9000	81.8531	65.8490	72.1609	4.7686	1.0000
230.0000	82.2281	66.3426	72.7215	4.7666	1.0000
230.1000	82.6031	66.8362	73.2822	4.7646	1.0000
230.2000	82.9781	67.3298	73.8428	4.7626	1.0000
230.3000	83.3531	67.8234	74.4035	4.7606	1.0000
230.4000	83.7281	68.3170	74.9641	4.7586	1.0000
230.5000	84.1031	68.8106	75.5248	4.7566	1.0000
230.6000	84.4781	69.3042	76.0854	4.7546	1.0000
230.7000	84.6366	69.5294	76.2768	4.7526	1.0000
230.8000	84.7109	69.6503	76.3245	4.7499	1.0000
230.9000	84.7852	69.7711	76.3722	4.7448	1.0000
231.0000	84.8594	69.8920	76.4200	4.7397	1.0000
231.1000	84.9337	70.0129	76.4677	4.7346	1.0000
231.2000	85.0080	70.1337	76.5155	4.7295	1.0000
231.3000	85.0823	70.2546	76.5632	4.7244	1.0000
231.4000	85.1565	70.3755	76.6110	4.7193	1.0000
231.5000	85.2308	70.4963	76.6587	4.7142	1.0000
231.6000	85.2257	70.5026	76.6081	4.7091	1.0000
231.7000	84.9946	70.1827	76.2777	4.7040	1.0000
231.8000	84.7636	69.8628	75.9472	4.6990	1.0000
